"Notes"	"State"	"State Code"	"Five-Year Age Groups"	"Five-Year Age Groups Code"	"Year"	"Year Code"	"Month"	"Month Code"	Deaths	Population	Crude Rate
	"Wisconsin"	"55"	"15-19 years"	"15-19"	"2007"	"2007"	"Feb., 2007"	"2007/02"	16	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"15-19 years"	"15-19"	"2007"	"2007"	"Mar., 2007"	"2007/03"	21	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"15-19 years"	"15-19"	"2007"	"2007"	"Apr., 2007"	"2007/04"	22	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"15-19 years"	"15-19"	"2007"	"2007"	"May, 2007"	"2007/05"	19	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"15-19 years"	"15-19"	"2007"	"2007"	"Jun., 2007"	"2007/06"	19	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"15-19 years"	"15-19"	"2007"	"2007"	"Jul., 2007"	"2007/07"	21	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"15-19 years"	"15-19"	"2007"	"2007"	"Aug., 2007"	"2007/08"	26	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"15-19 years"	"15-19"	"2007"	"2007"	"Sep., 2007"	"2007/09"	26	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"15-19 years"	"15-19"	"2007"	"2007"	"Oct., 2007"	"2007/10"	27	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"15-19 years"	"15-19"	"2007"	"2007"	"Nov., 2007"	"2007/11"	28	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"15-19 years"	"15-19"	"2007"	"2007"	"Dec., 2007"	"2007/12"	17	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"15-19 years"	"15-19"	"2008"	"2008"	"Jan., 2008"	"2008/01"	17	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"15-19 years"	"15-19"	"2008"	"2008"	"Feb., 2008"	"2008/02"	13	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"15-19 years"	"15-19"	"2008"	"2008"	"Mar., 2008"	"2008/03"	12	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"15-19 years"	"15-19"	"2008"	"2008"	"Apr., 2008"	"2008/04"	16	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"15-19 years"	"15-19"	"2008"	"2008"	"May, 2008"	"2008/05"	17	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"15-19 years"	"15-19"	"2008"	"2008"	"Jun., 2008"	"2008/06"	13	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"15-19 years"	"15-19"	"2008"	"2008"	"Jul., 2008"	"2008/07"	23	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"15-19 years"	"15-19"	"2008"	"2008"	"Aug., 2008"	"2008/08"	30	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"15-19 years"	"15-19"	"2008"	"2008"	"Sep., 2008"	"2008/09"	23	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"15-19 years"	"15-19"	"2008"	"2008"	"Nov., 2008"	"2008/11"	17	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"15-19 years"	"15-19"	"2008"	"2008"	"Dec., 2008"	"2008/12"	16	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"15-19 years"	"15-19"	"2009"	"2009"	"Jan., 2009"	"2009/01"	13	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"15-19 years"	"15-19"	"2009"	"2009"	"Feb., 2009"	"2009/02"	12	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"15-19 years"	"15-19"	"2009"	"2009"	"Mar., 2009"	"2009/03"	16	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"15-19 years"	"15-19"	"2009"	"2009"	"Apr., 2009"	"2009/04"	14	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"15-19 years"	"15-19"	"2009"	"2009"	"May, 2009"	"2009/05"	22	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"15-19 years"	"15-19"	"2009"	"2009"	"Jun., 2009"	"2009/06"	22	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"15-19 years"	"15-19"	"2009"	"2009"	"Jul., 2009"	"2009/07"	14	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"15-19 years"	"15-19"	"2009"	"2009"	"Aug., 2009"	"2009/08"	23	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"15-19 years"	"15-19"	"2009"	"2009"	"Sep., 2009"	"2009/09"	20	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"15-19 years"	"15-19"	"2009"	"2009"	"Oct., 2009"	"2009/10"	20	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"15-19 years"	"15-19"	"2009"	"2009"	"Nov., 2009"	"2009/11"	12	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"15-19 years"	"15-19"	"2009"	"2009"	"Dec., 2009"	"2009/12"	11	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"15-19 years"	"15-19"	"2010"	"2010"	"Jan., 2010"	"2010/01"	12	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"15-19 years"	"15-19"	"2010"	"2010"	"Feb., 2010"	"2010/02"	18	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"15-19 years"	"15-19"	"2010"	"2010"	"Apr., 2010"	"2010/04"	16	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"15-19 years"	"15-19"	"2010"	"2010"	"May, 2010"	"2010/05"	16	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"15-19 years"	"15-19"	"2010"	"2010"	"Jun., 2010"	"2010/06"	18	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"15-19 years"	"15-19"	"2010"	"2010"	"Jul., 2010"	"2010/07"	23	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"15-19 years"	"15-19"	"2010"	"2010"	"Aug., 2010"	"2010/08"	20	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"15-19 years"	"15-19"	"2010"	"2010"	"Sep., 2010"	"2010/09"	14	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"15-19 years"	"15-19"	"2010"	"2010"	"Oct., 2010"	"2010/10"	18	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"15-19 years"	"15-19"	"2010"	"2010"	"Nov., 2010"	"2010/11"	14	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"15-19 years"	"15-19"	"2010"	"2010"	"Dec., 2010"	"2010/12"	16	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"20-24 years"	"20-24"	"2007"	"2007"	"Jan., 2007"	"2007/01"	28	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"20-24 years"	"20-24"	"2007"	"2007"	"Feb., 2007"	"2007/02"	22	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"20-24 years"	"20-24"	"2007"	"2007"	"Mar., 2007"	"2007/03"	35	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"20-24 years"	"20-24"	"2007"	"2007"	"Apr., 2007"	"2007/04"	29	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"20-24 years"	"20-24"	"2007"	"2007"	"May, 2007"	"2007/05"	32	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"20-24 years"	"20-24"	"2007"	"2007"	"Jun., 2007"	"2007/06"	30	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"20-24 years"	"20-24"	"2007"	"2007"	"Jul., 2007"	"2007/07"	34	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"20-24 years"	"20-24"	"2007"	"2007"	"Aug., 2007"	"2007/08"	30	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"20-24 years"	"20-24"	"2007"	"2007"	"Sep., 2007"	"2007/09"	41	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"20-24 years"	"20-24"	"2007"	"2007"	"Oct., 2007"	"2007/10"	29	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"20-24 years"	"20-24"	"2007"	"2007"	"Nov., 2007"	"2007/11"	33	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"20-24 years"	"20-24"	"2007"	"2007"	"Dec., 2007"	"2007/12"	23	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"20-24 years"	"20-24"	"2008"	"2008"	"Jan., 2008"	"2008/01"	26	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"20-24 years"	"20-24"	"2008"	"2008"	"Feb., 2008"	"2008/02"	21	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"20-24 years"	"20-24"	"2008"	"2008"	"Mar., 2008"	"2008/03"	15	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"20-24 years"	"20-24"	"2008"	"2008"	"Apr., 2008"	"2008/04"	24	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"20-24 years"	"20-24"	"2008"	"2008"	"May, 2008"	"2008/05"	22	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"20-24 years"	"20-24"	"2008"	"2008"	"Jun., 2008"	"2008/06"	20	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"20-24 years"	"20-24"	"2008"	"2008"	"Jul., 2008"	"2008/07"	24	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"20-24 years"	"20-24"	"2008"	"2008"	"Aug., 2008"	"2008/08"	29	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"20-24 years"	"20-24"	"2008"	"2008"	"Sep., 2008"	"2008/09"	24	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"20-24 years"	"20-24"	"2008"	"2008"	"Oct., 2008"	"2008/10"	28	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"20-24 years"	"20-24"	"2008"	"2008"	"Nov., 2008"	"2008/11"	29	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"20-24 years"	"20-24"	"2008"	"2008"	"Dec., 2008"	"2008/12"	28	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"20-24 years"	"20-24"	"2009"	"2009"	"Jan., 2009"	"2009/01"	12	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"20-24 years"	"20-24"	"2009"	"2009"	"Feb., 2009"	"2009/02"	19	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"20-24 years"	"20-24"	"2009"	"2009"	"Mar., 2009"	"2009/03"	18	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"20-24 years"	"20-24"	"2009"	"2009"	"Apr., 2009"	"2009/04"	21	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"20-24 years"	"20-24"	"2009"	"2009"	"May, 2009"	"2009/05"	28	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"20-24 years"	"20-24"	"2009"	"2009"	"Jun., 2009"	"2009/06"	31	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"20-24 years"	"20-24"	"2009"	"2009"	"Jul., 2009"	"2009/07"	28	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"20-24 years"	"20-24"	"2009"	"2009"	"Aug., 2009"	"2009/08"	29	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"20-24 years"	"20-24"	"2009"	"2009"	"Sep., 2009"	"2009/09"	25	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"20-24 years"	"20-24"	"2009"	"2009"	"Oct., 2009"	"2009/10"	23	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"20-24 years"	"20-24"	"2009"	"2009"	"Nov., 2009"	"2009/11"	29	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"20-24 years"	"20-24"	"2009"	"2009"	"Dec., 2009"	"2009/12"	20	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"20-24 years"	"20-24"	"2010"	"2010"	"Jan., 2010"	"2010/01"	19	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"20-24 years"	"20-24"	"2010"	"2010"	"Feb., 2010"	"2010/02"	27	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"20-24 years"	"20-24"	"2010"	"2010"	"Mar., 2010"	"2010/03"	21	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"20-24 years"	"20-24"	"2010"	"2010"	"Apr., 2010"	"2010/04"	15	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"20-24 years"	"20-24"	"2010"	"2010"	"May, 2010"	"2010/05"	31	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"20-24 years"	"20-24"	"2010"	"2010"	"Jun., 2010"	"2010/06"	27	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"20-24 years"	"20-24"	"2010"	"2010"	"Jul., 2010"	"2010/07"	24	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"20-24 years"	"20-24"	"2010"	"2010"	"Aug., 2010"	"2010/08"	32	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"20-24 years"	"20-24"	"2010"	"2010"	"Sep., 2010"	"2010/09"	23	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"20-24 years"	"20-24"	"2010"	"2010"	"Oct., 2010"	"2010/10"	26	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"20-24 years"	"20-24"	"2010"	"2010"	"Nov., 2010"	"2010/11"	32	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"20-24 years"	"20-24"	"2010"	"2010"	"Dec., 2010"	"2010/12"	24	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"25-29 years"	"25-29"	"2007"	"2007"	"Jan., 2007"	"2007/01"	21	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"25-29 years"	"25-29"	"2007"	"2007"	"Feb., 2007"	"2007/02"	23	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"25-29 years"	"25-29"	"2007"	"2007"	"Mar., 2007"	"2007/03"	27	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"25-29 years"	"25-29"	"2007"	"2007"	"Apr., 2007"	"2007/04"	25	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"25-29 years"	"25-29"	"2007"	"2007"	"May, 2007"	"2007/05"	30	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"25-29 years"	"25-29"	"2007"	"2007"	"Jun., 2007"	"2007/06"	26	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"25-29 years"	"25-29"	"2007"	"2007"	"Jul., 2007"	"2007/07"	36	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"25-29 years"	"25-29"	"2007"	"2007"	"Aug., 2007"	"2007/08"	32	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"25-29 years"	"25-29"	"2007"	"2007"	"Sep., 2007"	"2007/09"	18	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"25-29 years"	"25-29"	"2007"	"2007"	"Oct., 2007"	"2007/10"	36	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"25-29 years"	"25-29"	"2007"	"2007"	"Nov., 2007"	"2007/11"	25	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"25-29 years"	"25-29"	"2007"	"2007"	"Dec., 2007"	"2007/12"	27	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"25-29 years"	"25-29"	"2008"	"2008"	"Jan., 2008"	"2008/01"	26	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"25-29 years"	"25-29"	"2008"	"2008"	"Feb., 2008"	"2008/02"	19	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"25-29 years"	"25-29"	"2008"	"2008"	"Mar., 2008"	"2008/03"	18	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"25-29 years"	"25-29"	"2008"	"2008"	"Apr., 2008"	"2008/04"	30	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"25-29 years"	"25-29"	"2008"	"2008"	"May, 2008"	"2008/05"	28	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"25-29 years"	"25-29"	"2008"	"2008"	"Jun., 2008"	"2008/06"	31	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"25-29 years"	"25-29"	"2008"	"2008"	"Jul., 2008"	"2008/07"	34	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"25-29 years"	"25-29"	"2008"	"2008"	"Aug., 2008"	"2008/08"	25	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"25-29 years"	"25-29"	"2008"	"2008"	"Sep., 2008"	"2008/09"	26	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"25-29 years"	"25-29"	"2008"	"2008"	"Oct., 2008"	"2008/10"	30	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"25-29 years"	"25-29"	"2008"	"2008"	"Nov., 2008"	"2008/11"	29	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"25-29 years"	"25-29"	"2008"	"2008"	"Dec., 2008"	"2008/12"	14	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"25-29 years"	"25-29"	"2009"	"2009"	"Jan., 2009"	"2009/01"	22	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"25-29 years"	"25-29"	"2009"	"2009"	"Feb., 2009"	"2009/02"	16	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"25-29 years"	"25-29"	"2009"	"2009"	"Mar., 2009"	"2009/03"	27	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"25-29 years"	"25-29"	"2009"	"2009"	"Apr., 2009"	"2009/04"	24	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"25-29 years"	"25-29"	"2009"	"2009"	"May, 2009"	"2009/05"	38	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"25-29 years"	"25-29"	"2009"	"2009"	"Jun., 2009"	"2009/06"	25	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"25-29 years"	"25-29"	"2009"	"2009"	"Jul., 2009"	"2009/07"	18	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"25-29 years"	"25-29"	"2009"	"2009"	"Aug., 2009"	"2009/08"	19	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"25-29 years"	"25-29"	"2009"	"2009"	"Sep., 2009"	"2009/09"	26	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"25-29 years"	"25-29"	"2009"	"2009"	"Oct., 2009"	"2009/10"	25	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"25-29 years"	"25-29"	"2009"	"2009"	"Nov., 2009"	"2009/11"	23	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"25-29 years"	"25-29"	"2009"	"2009"	"Dec., 2009"	"2009/12"	18	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"25-29 years"	"25-29"	"2010"	"2010"	"Jan., 2010"	"2010/01"	23	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"25-29 years"	"25-29"	"2010"	"2010"	"Feb., 2010"	"2010/02"	23	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"25-29 years"	"25-29"	"2010"	"2010"	"Mar., 2010"	"2010/03"	19	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"25-29 years"	"25-29"	"2010"	"2010"	"Apr., 2010"	"2010/04"	30	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"25-29 years"	"25-29"	"2010"	"2010"	"May, 2010"	"2010/05"	35	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"25-29 years"	"25-29"	"2010"	"2010"	"Jun., 2010"	"2010/06"	28	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"25-29 years"	"25-29"	"2010"	"2010"	"Jul., 2010"	"2010/07"	34	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"25-29 years"	"25-29"	"2010"	"2010"	"Aug., 2010"	"2010/08"	32	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"25-29 years"	"25-29"	"2010"	"2010"	"Sep., 2010"	"2010/09"	21	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"25-29 years"	"25-29"	"2010"	"2010"	"Oct., 2010"	"2010/10"	28	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"25-29 years"	"25-29"	"2010"	"2010"	"Nov., 2010"	"2010/11"	10	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"25-29 years"	"25-29"	"2010"	"2010"	"Dec., 2010"	"2010/12"	22	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"30-34 years"	"30-34"	"2007"	"2007"	"Jan., 2007"	"2007/01"	24	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"30-34 years"	"30-34"	"2007"	"2007"	"Feb., 2007"	"2007/02"	27	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"30-34 years"	"30-34"	"2007"	"2007"	"Mar., 2007"	"2007/03"	26	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"30-34 years"	"30-34"	"2007"	"2007"	"Apr., 2007"	"2007/04"	28	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"30-34 years"	"30-34"	"2007"	"2007"	"May, 2007"	"2007/05"	28	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"30-34 years"	"30-34"	"2007"	"2007"	"Jun., 2007"	"2007/06"	29	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"30-34 years"	"30-34"	"2007"	"2007"	"Jul., 2007"	"2007/07"	22	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"30-34 years"	"30-34"	"2007"	"2007"	"Aug., 2007"	"2007/08"	27	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"30-34 years"	"30-34"	"2007"	"2007"	"Sep., 2007"	"2007/09"	30	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"30-34 years"	"30-34"	"2007"	"2007"	"Oct., 2007"	"2007/10"	24	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"30-34 years"	"30-34"	"2007"	"2007"	"Nov., 2007"	"2007/11"	27	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"30-34 years"	"30-34"	"2007"	"2007"	"Dec., 2007"	"2007/12"	22	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"30-34 years"	"30-34"	"2008"	"2008"	"Jan., 2008"	"2008/01"	29	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"30-34 years"	"30-34"	"2008"	"2008"	"Feb., 2008"	"2008/02"	13	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"30-34 years"	"30-34"	"2008"	"2008"	"Mar., 2008"	"2008/03"	19	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"30-34 years"	"30-34"	"2008"	"2008"	"Apr., 2008"	"2008/04"	27	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"30-34 years"	"30-34"	"2008"	"2008"	"May, 2008"	"2008/05"	32	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"30-34 years"	"30-34"	"2008"	"2008"	"Jun., 2008"	"2008/06"	23	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"30-34 years"	"30-34"	"2008"	"2008"	"Jul., 2008"	"2008/07"	33	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"30-34 years"	"30-34"	"2008"	"2008"	"Aug., 2008"	"2008/08"	28	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"30-34 years"	"30-34"	"2008"	"2008"	"Sep., 2008"	"2008/09"	28	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"30-34 years"	"30-34"	"2008"	"2008"	"Oct., 2008"	"2008/10"	23	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"30-34 years"	"30-34"	"2008"	"2008"	"Nov., 2008"	"2008/11"	28	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"30-34 years"	"30-34"	"2008"	"2008"	"Dec., 2008"	"2008/12"	24	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"30-34 years"	"30-34"	"2009"	"2009"	"Jan., 2009"	"2009/01"	25	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"30-34 years"	"30-34"	"2009"	"2009"	"Feb., 2009"	"2009/02"	23	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"30-34 years"	"30-34"	"2009"	"2009"	"Mar., 2009"	"2009/03"	22	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"30-34 years"	"30-34"	"2009"	"2009"	"Apr., 2009"	"2009/04"	27	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"30-34 years"	"30-34"	"2009"	"2009"	"May, 2009"	"2009/05"	34	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"30-34 years"	"30-34"	"2009"	"2009"	"Jun., 2009"	"2009/06"	19	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"30-34 years"	"30-34"	"2009"	"2009"	"Jul., 2009"	"2009/07"	21	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"30-34 years"	"30-34"	"2009"	"2009"	"Aug., 2009"	"2009/08"	37	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"30-34 years"	"30-34"	"2009"	"2009"	"Sep., 2009"	"2009/09"	25	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"30-34 years"	"30-34"	"2009"	"2009"	"Oct., 2009"	"2009/10"	26	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"30-34 years"	"30-34"	"2009"	"2009"	"Nov., 2009"	"2009/11"	22	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"30-34 years"	"30-34"	"2009"	"2009"	"Dec., 2009"	"2009/12"	23	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"30-34 years"	"30-34"	"2010"	"2010"	"Jan., 2010"	"2010/01"	16	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"30-34 years"	"30-34"	"2010"	"2010"	"Feb., 2010"	"2010/02"	24	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"30-34 years"	"30-34"	"2010"	"2010"	"Mar., 2010"	"2010/03"	25	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"30-34 years"	"30-34"	"2010"	"2010"	"Apr., 2010"	"2010/04"	34	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"30-34 years"	"30-34"	"2010"	"2010"	"May, 2010"	"2010/05"	37	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"30-34 years"	"30-34"	"2010"	"2010"	"Jun., 2010"	"2010/06"	24	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"30-34 years"	"30-34"	"2010"	"2010"	"Jul., 2010"	"2010/07"	34	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"30-34 years"	"30-34"	"2010"	"2010"	"Aug., 2010"	"2010/08"	33	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"30-34 years"	"30-34"	"2010"	"2010"	"Sep., 2010"	"2010/09"	21	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"30-34 years"	"30-34"	"2010"	"2010"	"Oct., 2010"	"2010/10"	31	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"30-34 years"	"30-34"	"2010"	"2010"	"Nov., 2010"	"2010/11"	24	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"30-34 years"	"30-34"	"2010"	"2010"	"Dec., 2010"	"2010/12"	26	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"35-39 years"	"35-39"	"2007"	"2007"	"Jan., 2007"	"2007/01"	37	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"35-39 years"	"35-39"	"2007"	"2007"	"Feb., 2007"	"2007/02"	40	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"35-39 years"	"35-39"	"2007"	"2007"	"Mar., 2007"	"2007/03"	42	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"35-39 years"	"35-39"	"2007"	"2007"	"Apr., 2007"	"2007/04"	31	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"35-39 years"	"35-39"	"2007"	"2007"	"May, 2007"	"2007/05"	34	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"35-39 years"	"35-39"	"2007"	"2007"	"Jun., 2007"	"2007/06"	37	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"35-39 years"	"35-39"	"2007"	"2007"	"Jul., 2007"	"2007/07"	33	Not Applicable	Not Applicable
